essay_id,total_words,distinct_word_count,filtered_word_count,avg_sentence_size,avg_word_size,total_sentences,long_words,short_words,noun_count,adjective_count,pronoun_count,verb_count,conjunction_count,adverb_count,determiner_count,proper_noun_count,numeral_count,interjection_count,dot_count,comma_occurrences,question_marks,exclamations,colon_occurrences,semicolon_occurrences,bracket_pairs,dash_count,triple_dots
18736,171.0,111.0,80.0,24.428571428571427,3.9005847953216373,7.0,25.0,85.0,30,8,25,41,7,7,15,3,0,0,6,10,20,0,0,0,0,0,0
18737,50.0,36.0,30.0,10.0,4.08,5.0,9.0,29.0,10,3,5,10,3,0,4,1,1,0,4,0,26,0,0,0,1,0,0
18738,91.0,61.0,40.0,15.166666666666666,3.659340659340659,6.0,8.0,48.0,13,5,21,22,7,7,5,6,1,0,5,0,0,1,0,0,0,1,0
18739,99.0,62.0,47.0,16.5,3.8484848484848486,6.0,7.0,47.0,14,10,19,29,5,6,4,0,0,0,5,0,0,0,0,0,0,0,0
18740,226.0,157.0,132.0,12.555555555555555,4.491150442477876,18.0,41.0,92.0,39,19,21,54,4,20,18,27,1,1,17,7,2,3,0,0,0,1,0
18741,302.0,187.0,150.0,13.130434782608695,4.21523178807947,23.0,53.0,133.0,50,19,54,73,10,12,19,16,3,0,22,13,0,0,0,0,0,0,0
18742,105.0,73.0,45.0,15.0,3.723809523809524,7.0,11.0,58.0,13,4,15,26,6,9,4,3,2,0,6,1,0,0,0,0,0,0,0
18743,121.0,73.0,61.0,11.0,4.322314049586777,11.0,19.0,48.0,22,8,6,35,6,10,4,11,0,0,10,0,0,2,0,0,0,0,0
18744,158.0,106.0,79.0,15.8,3.670886075949367,10.0,11.0,83.0,27,9,23,32,9,18,7,11,1,0,9,0,0,0,0,0,0,0,0
18745,150.0,103.0,84.0,13.636363636363637,4.4,11.0,29.0,61.0,27,11,15,38,6,15,7,21,0,0,10,10,3,2,0,0,0,0,0
18747,89.0,45.0,35.0,11.125,4.280898876404494,8.0,18.0,51.0,9,10,15,18,12,4,3,0,0,0,7,0,17,0,0,0,0,0,0
18748,242.0,145.0,145.0,16.133333333333333,4.909090909090909,15.0,57.0,80.0,37,21,29,57,5,22,14,55,0,0,14,15,2,1,0,0,0,0,0
18749,115.0,68.0,59.0,10.454545454545455,4.478260869565218,11.0,21.0,43.0,17,9,16,38,2,4,7,14,0,0,10,2,0,1,0,0,0,0,0
18750,29.0,21.0,13.0,9.666666666666666,3.9655172413793105,3.0,3.0,13.0,3,3,3,8,4,3,1,4,0,0,2,0,1,0,0,0,0,0,0
18751,221.0,123.0,107.0,10.523809523809524,4.402714932126697,21.0,35.0,103.0,39,19,22,49,10,12,25,18,1,0,20,5,0,0,1,0,0,0,0
18752,96.0,71.0,44.0,9.6,3.5104166666666665,10.0,7.0,49.0,12,6,20,24,2,10,7,2,1,0,9,0,0,0,0,0,1,0,0
18753,109.0,87.0,56.0,18.166666666666668,4.165137614678899,6.0,22.0,52.0,26,4,18,22,3,6,9,2,2,0,5,10,0,3,0,0,0,0,0
18754,154.0,103.0,76.0,17.11111111111111,4.805194805194805,9.0,28.0,65.0,32,15,12,26,5,7,20,31,1,0,8,0,0,0,0,0,0,0,0
18756,288.0,156.0,138.0,13.090909090909092,3.892361111111111,22.0,32.0,142.0,40,18,44,68,18,28,14,10,4,0,21,2,0,0,0,0,0,0,0
18757,111.0,74.0,49.0,27.75,3.936936936936937,4.0,15.0,54.0,23,4,18,22,5,7,10,5,0,0,3,5,0,3,0,0,0,0,0
18758,90.0,70.0,44.0,15.0,3.5444444444444443,6.0,8.0,54.0,17,3,17,28,3,2,6,2,1,0,5,1,0,0,0,0,0,0,0
18759,325.0,192.0,190.0,10.833333333333334,4.590769230769231,30.0,65.0,119.0,46,34,39,77,9,14,26,77,3,0,29,17,1,11,0,0,0,1,0
18760,132.0,74.0,56.0,16.5,3.5,8.0,9.0,72.0,29,3,21,28,3,5,11,1,5,0,7,1,0,0,0,0,0,0,0
18761,355.0,192.0,194.0,12.678571428571429,4.490140845070423,28.0,71.0,153.0,64,31,49,93,8,24,16,60,3,0,27,12,0,6,0,0,1,0,0
18762,121.0,79.0,62.0,13.444444444444445,4.363636363636363,9.0,28.0,59.0,25,6,20,33,2,4,7,1,2,0,8,0,0,0,0,0,0,0,0
18763,90.0,63.0,36.0,12.857142857142858,3.8222222222222224,7.0,13.0,46.0,18,6,13,19,4,4,7,1,1,0,6,3,0,0,0,0,0,0,0
18764,64.0,39.0,28.0,10.666666666666666,3.84375,6.0,8.0,34.0,14,4,6,15,1,0,10,6,0,0,5,3,0,0,0,0,0,0,0
18765,296.0,181.0,149.0,10.571428571428571,4.158783783783784,28.0,40.0,131.0,45,24,43,66,10,15,22,40,2,0,27,6,0,2,0,0,0,0,0
18766,87.0,64.0,42.0,12.428571428571429,4.2298850574712645,7.0,15.0,39.0,18,5,9,24,3,8,3,0,0,0,6,0,0,0,0,0,0,0,0
18767,195.0,122.0,97.0,10.833333333333334,3.7794871794871794,18.0,17.0,102.0,39,21,34,34,5,9,15,19,1,0,17,4,0,0,0,0,0,0,0
18768,148.0,69.0,85.0,49.333333333333336,3.8513513513513513,3.0,6.0,74.0,31,7,23,39,2,9,2,25,2,0,2,0,0,0,0,0,0,0,0
18769,80.0,58.0,37.0,20.0,4.3375,4.0,14.0,33.0,8,3,14,26,4,5,3,0,0,0,3,3,0,0,0,0,0,0,0
18770,99.0,65.0,50.0,11.0,3.5353535353535355,9.0,8.0,58.0,18,7,21,20,3,0,7,2,4,0,8,0,12,0,0,0,1,0,0
18771,193.0,105.0,87.0,17.545454545454547,3.9792746113989637,11.0,26.0,91.0,28,14,22,43,4,10,17,3,2,0,10,2,0,0,0,0,0,0,0
18772,122.0,86.0,72.0,12.2,4.286885245901639,10.0,21.0,54.0,31,8,11,20,4,7,16,13,1,0,9,1,10,0,0,0,0,0,0
18773,184.0,111.0,97.0,14.153846153846153,4.353260869565218,13.0,35.0,76.0,26,20,22,45,5,10,7,18,1,0,12,8,0,0,0,0,0,0,0
18774,99.0,64.0,40.0,24.75,3.7373737373737375,4.0,9.0,51.0,16,5,13,29,6,6,6,0,0,0,3,1,0,0,0,0,0,0,0
18775,234.0,126.0,104.0,14.625,3.8461538461538463,16.0,31.0,130.0,47,14,29,51,7,12,30,7,0,0,15,4,4,0,0,0,0,0,0
18776,263.0,159.0,134.0,15.470588235294118,4.152091254752852,17.0,42.0,116.0,52,9,47,61,9,14,16,26,1,0,16,9,3,5,0,0,0,0,0
18777,125.0,86.0,64.0,12.5,3.792,10.0,11.0,68.0,26,11,16,23,9,4,11,6,1,0,9,0,0,0,0,0,1,0,0
18778,288.0,174.0,148.0,13.714285714285714,4.180555555555555,21.0,51.0,129.0,51,24,39,78,14,18,21,12,1,0,20,7,13,4,0,0,0,0,0
18779,170.0,101.0,87.0,13.076923076923077,4.017647058823529,13.0,18.0,86.0,38,19,21,35,7,5,18,9,0,1,12,5,0,2,0,0,0,0,0
18780,239.0,138.0,117.0,11.95,3.8451882845188283,20.0,28.0,128.0,45,14,42,60,12,11,14,3,1,0,19,2,0,1,0,0,0,0,0
18781,152.0,94.0,71.0,25.333333333333332,3.7434210526315788,6.0,15.0,74.0,22,11,24,33,5,16,13,11,0,0,5,1,0,1,0,0,0,0,0
18782,170.0,85.0,72.0,13.076923076923077,3.8,13.0,20.0,102.0,31,9,29,42,2,6,11,5,1,0,12,0,0,0,0,0,0,1,0
18783,109.0,73.0,57.0,15.571428571428571,4.009174311926605,7.0,18.0,52.0,12,8,10,30,2,5,9,8,3,0,6,0,0,0,0,0,0,0,0
18784,66.0,51.0,34.0,11.0,4.0,6.0,8.0,36.0,14,5,10,16,2,2,6,4,0,0,5,0,15,0,0,0,0,0,0
18785,47.0,34.0,22.0,15.666666666666666,3.3404255319148937,3.0,4.0,30.0,6,2,8,11,0,3,4,4,0,0,2,0,10,0,0,0,0,0,0
18786,182.0,119.0,104.0,8.666666666666666,4.3791208791208796,21.0,25.0,73.0,30,14,20,48,7,12,14,23,0,0,20,3,0,1,0,0,0,0,0
18787,231.0,138.0,113.0,16.5,3.735930735930736,14.0,21.0,123.0,44,15,40,55,16,7,16,14,0,0,13,9,0,1,1,0,0,0,0
18788,380.0,255.0,220.0,20.0,4.592105263157895,19.0,79.0,145.0,93,39,43,62,17,25,33,24,0,0,18,20,7,1,0,0,0,0,0
18789,191.0,106.0,92.0,9.55,3.81151832460733,20.0,26.0,106.0,26,9,40,41,5,19,8,5,3,0,19,2,38,0,0,0,0,0,0
18790,205.0,113.0,86.0,29.285714285714285,3.795121951219512,7.0,24.0,110.0,38,9,27,46,7,15,14,9,1,0,6,1,0,0,0,0,0,0,0
18791,183.0,129.0,97.0,15.25,4.273224043715847,12.0,36.0,89.0,27,13,34,46,9,10,10,13,1,0,11,20,1,0,0,0,0,0,0
18792,167.0,110.0,96.0,18.555555555555557,4.365269461077844,9.0,24.0,55.0,28,12,17,35,10,20,9,21,0,0,8,3,0,0,0,0,0,0,0
18793,233.0,131.0,106.0,14.5625,3.995708154506438,16.0,29.0,118.0,28,15,35,48,11,17,23,36,4,0,15,6,1,0,0,0,0,0,0
18794,58.0,43.0,27.0,14.5,4.4655172413793105,4.0,16.0,24.0,8,2,6,18,4,9,5,0,1,0,3,1,0,0,0,0,0,0,0
18795,114.0,66.0,74.0,10.363636363636363,4.37719298245614,11.0,15.0,42.0,33,4,8,30,0,2,12,24,1,0,10,1,0,0,0,0,0,0,0
18796,195.0,97.0,75.0,27.857142857142858,3.5487179487179485,7.0,21.0,109.0,31,11,31,41,10,16,16,3,0,0,6,4,4,0,0,0,0,0,0
18797,50.0,36.0,22.0,10.0,3.54,5.0,3.0,28.0,8,4,6,12,3,1,4,2,1,0,4,0,0,0,0,0,0,0,0
18798,136.0,105.0,91.0,12.363636363636363,5.125,11.0,40.0,44.0,21,24,6,26,6,9,14,44,1,0,10,8,1,4,0,0,0,0,0
18799,191.0,132.0,118.0,15.916666666666666,4.345549738219895,12.0,39.0,79.0,44,14,25,44,2,5,13,40,5,0,11,1,1,1,0,0,0,1,0
18800,165.0,85.0,64.0,16.5,3.5090909090909093,10.0,11.0,97.0,19,8,28,40,5,10,11,7,1,0,9,0,0,0,0,0,0,0,0
18801,93.0,73.0,52.0,9.3,4.666666666666667,10.0,23.0,40.0,18,10,9,17,5,7,4,9,0,0,9,3,15,0,0,0,0,0,0
18802,119.0,82.0,61.0,9.153846153846153,3.7563025210084033,13.0,11.0,60.0,21,10,29,23,2,10,4,0,1,0,12,0,1,0,0,0,0,0,0
18803,72.0,49.0,37.0,9.0,4.125,8.0,15.0,37.0,13,1,14,26,1,3,2,6,0,1,7,4,0,0,0,0,0,0,0
18804,125.0,70.0,45.0,11.363636363636363,3.944,11.0,7.0,55.0,20,4,9,29,8,6,8,0,3,0,10,0,0,0,0,0,0,0,0
18805,268.0,141.0,123.0,53.6,3.917910447761194,5.0,29.0,125.0,49,11,28,60,11,32,26,14,0,1,4,12,1,15,1,0,0,0,0
18806,135.0,82.0,61.0,12.272727272727273,4.029629629629629,11.0,16.0,64.0,24,6,21,32,7,8,15,6,0,0,10,2,0,0,0,0,0,0,0
18807,37.0,26.0,15.0,12.333333333333334,3.810810810810811,3.0,6.0,17.0,8,2,5,9,1,0,3,2,0,0,2,0,0,0,0,0,0,0,0
18808,156.0,91.0,68.0,12.0,4.25,13.0,27.0,69.0,22,17,25,41,4,8,6,6,0,0,12,2,2,0,0,0,2,0,0
18809,203.0,108.0,124.0,9.666666666666666,4.147783251231527,21.0,24.0,85.0,53,16,22,42,7,5,17,45,1,0,20,3,0,5,0,0,0,0,0
18810,210.0,110.0,89.0,30.0,3.8095238095238093,7.0,22.0,111.0,26,14,37,49,11,7,13,6,3,0,6,0,9,0,0,0,0,0,0
18811,207.0,112.0,91.0,15.923076923076923,3.743961352657005,13.0,17.0,100.0,34,9,32,52,8,14,13,11,2,0,12,3,0,1,0,0,0,0,0
18812,89.0,52.0,34.0,14.833333333333334,3.449438202247191,6.0,7.0,56.0,19,2,18,18,6,3,6,0,0,0,5,1,0,0,0,0,0,0,0
18813,202.0,119.0,92.0,202.0,3.5742574257425743,1.0,17.0,115.0,35,8,37,42,12,10,11,5,2,0,0,2,22,0,0,0,0,0,0
18814,128.0,91.0,64.0,14.222222222222221,4.171875,9.0,22.0,60.0,23,4,19,38,5,8,3,2,2,0,8,7,1,0,0,0,0,0,0
18815,188.0,113.0,100.0,11.75,4.329787234042553,16.0,34.0,82.0,36,16,26,37,6,20,10,23,1,0,15,7,1,0,1,0,0,0,0
18816,159.0,104.0,80.0,12.23076923076923,4.144654088050315,13.0,19.0,75.0,34,13,19,28,4,7,22,13,1,0,12,1,0,0,0,0,0,0,0
18817,195.0,119.0,107.0,11.470588235294118,4.364102564102564,17.0,37.0,81.0,28,11,21,48,9,20,11,26,3,0,16,3,0,0,0,0,0,0,0
18818,366.0,217.0,183.0,12.2,4.060109289617486,30.0,48.0,179.0,68,18,49,75,14,25,32,20,8,2,29,13,6,4,0,0,2,0,0
18819,134.0,83.0,63.0,14.88888888888889,4.074626865671642,9.0,20.0,62.0,25,9,19,31,10,8,8,2,2,0,8,0,0,1,0,1,0,0,0
18820,206.0,114.0,89.0,12.117647058823529,3.616504854368932,17.0,16.0,118.0,30,9,40,51,8,24,6,11,0,0,16,1,0,1,0,0,0,0,0
18821,237.0,137.0,122.0,14.8125,4.046413502109704,16.0,36.0,122.0,37,18,38,63,4,12,15,34,2,0,15,13,2,0,0,0,0,0,0
18822,40.0,30.0,14.0,20.0,3.975,2.0,5.0,18.0,4,1,7,10,1,2,1,1,0,0,1,1,0,0,0,0,0,0,0
18823,100.0,73.0,50.0,7.6923076923076925,4.09,13.0,18.0,46.0,21,4,14,24,5,6,8,2,2,0,12,0,0,0,0,0,0,0,0
18824,146.0,70.0,61.0,24.333333333333332,3.4452054794520546,6.0,12.0,82.0,12,8,34,36,8,7,9,6,1,0,5,0,4,1,0,0,0,0,0
18825,384.0,190.0,184.0,13.241379310344827,3.9296875,29.0,45.0,191.0,67,29,57,79,18,32,34,1,6,0,28,5,0,0,0,0,0,0,0
18826,221.0,141.0,115.0,11.05,4.524886877828054,20.0,41.0,89.0,43,12,15,50,10,12,24,39,3,0,19,8,0,0,0,0,0,0,0
18827,278.0,144.0,137.0,34.75,4.276978417266187,8.0,54.0,129.0,49,12,33,63,7,21,19,22,2,0,7,5,0,1,0,0,1,0,0
18829,207.0,97.0,94.0,12.176470588235293,3.748792270531401,17.0,22.0,113.0,31,6,44,54,15,14,11,0,1,0,16,1,0,0,0,0,0,0,0
18830,112.0,65.0,54.0,16.0,3.8660714285714284,7.0,12.0,61.0,18,4,20,31,5,12,5,7,0,0,6,0,0,0,0,0,0,0,0
18831,183.0,109.0,91.0,9.631578947368421,3.8633879781420766,19.0,19.0,95.0,21,16,32,49,6,3,12,27,1,0,18,4,3,0,0,0,0,0,0
18832,166.0,119.0,90.0,20.75,4.343373493975903,8.0,31.0,68.0,30,17,17,41,5,13,12,10,0,0,7,6,1,0,0,0,0,0,0
18833,241.0,154.0,131.0,12.05,4.161825726141079,20.0,34.0,108.0,36,25,27,57,3,25,17,43,2,0,19,10,4,3,1,0,0,0,0
18834,149.0,102.0,79.0,11.461538461538462,4.087248322147651,13.0,16.0,68.0,34,11,12,30,4,8,20,9,3,0,12,3,0,0,0,0,0,0,0
18835,267.0,142.0,118.0,16.6875,4.0299625468164795,16.0,34.0,123.0,34,13,46,66,6,21,17,12,7,0,15,2,0,0,0,0,0,1,0
18836,116.0,82.0,64.0,19.333333333333332,4.189655172413793,6.0,21.0,56.0,31,5,16,25,3,4,10,3,1,0,5,10,0,4,0,0,0,0,0
18837,97.0,73.0,58.0,10.777777777777779,4.525773195876289,9.0,20.0,39.0,22,6,8,22,7,4,7,14,2,0,8,0,0,1,0,0,0,0,0
18839,214.0,154.0,124.0,12.588235294117647,4.280373831775701,17.0,34.0,83.0,38,24,25,47,6,18,21,29,0,0,16,2,1,11,0,0,2,1,0
18840,71.0,53.0,33.0,10.142857142857142,3.9295774647887325,7.0,8.0,35.0,10,5,14,17,4,5,6,6,1,0,6,1,1,0,0,0,0,0,0
18841,116.0,64.0,39.0,23.2,3.663793103448276,5.0,12.0,67.0,19,8,21,24,8,10,3,2,3,0,4,2,0,0,0,1,0,0,0
18842,369.0,216.0,209.0,14.76,4.368563685636857,25.0,59.0,154.0,79,32,43,90,14,19,25,50,0,0,24,21,0,5,0,0,2,0,0
18843,217.0,137.0,110.0,16.692307692307693,3.967741935483871,13.0,24.0,96.0,42,19,33,49,7,12,12,19,1,0,12,10,6,1,0,0,0,0,0
18844,112.0,60.0,40.0,28.0,3.2857142857142856,4.0,7.0,70.0,16,8,24,22,8,9,4,3,0,0,3,0,0,0,0,0,0,0,0
18845,93.0,65.0,41.0,15.5,3.956989247311828,6.0,14.0,47.0,20,1,19,17,8,8,5,0,1,0,5,5,0,0,0,0,0,0,0
18847,144.0,95.0,72.0,14.4,3.8541666666666665,10.0,11.0,71.0,23,10,22,30,5,6,13,8,2,0,9,7,1,0,0,0,0,0,0
18848,173.0,106.0,75.0,21.625,3.6763005780346822,8.0,21.0,95.0,28,10,28,37,9,10,12,12,0,0,7,0,0,5,1,0,0,0,0
18849,161.0,105.0,71.0,17.88888888888889,3.9627329192546585,9.0,26.0,78.0,22,4,30,43,10,19,6,3,0,0,8,4,0,1,0,0,0,0,0
18851,317.0,165.0,170.0,26.416666666666668,4.205047318611987,12.0,33.0,140.0,56,25,27,77,12,11,24,70,2,0,11,9,2,3,0,0,0,0,0
18852,181.0,107.0,80.0,20.11111111111111,4.116022099447513,9.0,25.0,83.0,27,15,21,40,7,12,15,14,1,0,8,1,6,0,0,0,1,0,0
18853,323.0,205.0,161.0,13.458333333333334,4.185758513931889,24.0,47.0,147.0,65,24,49,63,16,17,22,20,0,0,23,14,4,1,0,0,0,0,0
18854,149.0,93.0,75.0,49.666666666666664,3.7986577181208054,3.0,17.0,85.0,35,8,21,24,14,10,8,3,2,0,2,1,24,0,0,0,0,0,0
18855,137.0,77.0,63.0,15.222222222222221,3.802919708029197,9.0,16.0,70.0,20,14,14,39,5,4,8,7,0,0,8,1,0,0,0,0,0,0,0
18856,72.0,45.0,38.0,24.0,4.416666666666667,3.0,17.0,24.0,11,4,7,9,3,10,4,9,0,0,2,0,0,0,0,0,0,0,0
18857,446.0,272.0,252.0,13.117647058823529,4.367713004484305,34.0,71.0,171.0,87,48,40,100,14,17,43,39,1,0,33,7,0,1,0,0,0,0,0
18858,113.0,76.0,52.0,14.125,3.8761061946902653,8.0,12.0,55.0,16,5,15,34,4,8,8,2,2,0,7,2,0,0,0,0,0,0,0
18859,49.0,33.0,21.0,24.5,4.673469387755102,2.0,15.0,20.0,14,1,5,10,4,1,1,0,0,0,1,0,0,0,0,0,0,0,0
18860,184.0,112.0,94.0,13.142857142857142,4.244565217391305,14.0,36.0,88.0,31,15,31,43,8,3,16,29,0,0,13,13,0,4,0,0,0,0,0
18861,171.0,108.0,97.0,17.1,4.368421052631579,10.0,27.0,74.0,30,11,21,36,13,5,8,29,11,0,9,2,15,2,0,1,0,0,0
18862,131.0,85.0,62.0,10.916666666666666,4.236641221374046,12.0,22.0,57.0,21,12,18,26,5,9,9,18,0,0,11,1,0,1,0,0,2,0,0
18863,225.0,130.0,110.0,15.0,3.7333333333333334,15.0,20.0,120.0,47,13,41,48,6,4,21,9,4,0,14,0,1,0,0,0,0,0,0
18864,158.0,103.0,80.0,17.555555555555557,4.170886075949367,9.0,24.0,66.0,32,16,18,35,10,10,13,4,2,0,8,1,2,5,0,0,0,0,0
18865,98.0,72.0,51.0,14.0,3.7244897959183674,7.0,9.0,48.0,16,6,23,25,4,5,6,4,1,0,6,3,0,0,0,0,0,0,0
18868,351.0,186.0,178.0,12.10344827586207,4.3931623931623935,29.0,68.0,148.0,53,31,54,91,10,17,17,40,1,0,28,1,0,0,0,0,0,0,0
18870,198.0,111.0,92.0,12.375,3.813131313131313,16.0,24.0,102.0,35,5,35,46,2,15,17,3,1,0,15,4,0,0,0,0,1,0,0
18871,123.0,60.0,53.0,13.666666666666666,3.4878048780487805,9.0,11.0,72.0,29,7,25,24,2,4,12,0,0,0,8,3,0,0,0,0,0,0,0
18872,162.0,107.0,82.0,8.526315789473685,4.061728395061729,19.0,20.0,75.0,17,9,24,34,6,18,9,30,1,0,18,4,2,0,0,0,0,0,0
18873,136.0,95.0,74.0,27.2,3.926470588235294,5.0,14.0,57.0,27,11,14,33,0,7,10,13,2,0,4,1,0,0,0,0,0,0,0
18874,132.0,90.0,72.0,13.2,4.416666666666667,10.0,29.0,59.0,26,12,12,26,5,4,15,10,6,0,9,5,0,0,0,0,0,1,0
18875,118.0,66.0,54.0,23.6,3.7542372881355934,5.0,10.0,57.0,20,7,12,28,3,7,14,0,4,0,4,3,0,0,0,0,0,0,0
18876,30.0,25.0,15.0,7.5,3.6666666666666665,4.0,2.0,16.0,6,2,5,6,1,2,3,0,0,0,3,0,0,0,0,0,0,0,0
18877,127.0,82.0,67.0,25.4,4.0,5.0,12.0,64.0,20,2,18,26,5,3,13,27,1,0,4,4,0,0,0,0,0,0,0
18878,137.0,87.0,58.0,45.666666666666664,3.875912408759124,3.0,14.0,64.0,21,6,19,32,6,7,7,14,0,0,2,3,0,0,0,0,0,0,0
18879,275.0,159.0,130.0,16.176470588235293,4.327272727272727,17.0,54.0,111.0,53,15,40,62,13,13,25,10,1,0,16,21,1,0,1,0,0,0,0
18880,283.0,149.0,146.0,18.866666666666667,4.091872791519434,15.0,43.0,144.0,58,19,29,66,12,11,25,9,4,0,14,5,1,0,0,0,0,0,0
18881,85.0,63.0,44.0,12.142857142857142,4.305882352941176,7.0,16.0,36.0,13,2,11,24,2,7,4,1,3,0,6,1,0,0,0,0,0,0,0
18882,178.0,113.0,79.0,19.77777777777778,3.837078651685393,9.0,18.0,88.0,26,5,29,45,6,18,16,2,0,0,8,4,0,3,0,0,0,1,0
18883,85.0,60.0,44.0,8.5,3.8705882352941177,10.0,11.0,46.0,18,3,15,21,5,2,8,3,1,0,9,2,0,0,0,0,0,0,0
18884,167.0,86.0,67.0,83.5,3.7964071856287425,2.0,18.0,102.0,23,9,22,42,17,8,14,7,1,0,1,0,0,1,0,0,0,0,0
18885,31.0,25.0,12.0,10.333333333333334,3.5161290322580645,3.0,2.0,18.0,7,1,4,8,1,0,3,0,1,0,2,0,0,0,0,0,0,0,0
18886,189.0,124.0,113.0,14.538461538461538,4.148148148148148,13.0,24.0,88.0,35,18,20,37,4,17,14,20,2,0,12,13,15,5,0,0,0,0,0
18887,100.0,64.0,51.0,12.5,4.19,8.0,10.0,47.0,12,10,10,22,10,11,8,11,3,0,7,0,0,0,0,0,0,0,0
18888,133.0,85.0,58.0,9.5,3.669172932330827,14.0,12.0,67.0,24,4,27,30,4,11,10,5,0,1,13,0,4,0,0,0,0,0,0
18889,330.0,188.0,175.0,11.0,4.115151515151515,30.0,46.0,148.0,63,26,34,71,9,17,32,36,2,0,29,11,0,0,0,0,0,0,0
18890,368.0,201.0,196.0,19.36842105263158,3.9918478260869565,19.0,35.0,164.0,56,25,59,92,18,26,24,51,4,0,18,7,7,0,0,0,0,1,0
18891,87.0,64.0,38.0,12.428571428571429,3.7241379310344827,7.0,9.0,46.0,17,4,9,15,9,5,9,0,0,0,6,2,0,0,0,0,0,0,0
18892,169.0,113.0,87.0,12.071428571428571,4.5266272189349115,14.0,38.0,74.0,26,16,21,39,5,12,13,7,4,0,13,6,0,0,0,0,0,0,0
18894,156.0,96.0,75.0,9.75,3.871794871794872,16.0,18.0,91.0,30,12,24,33,5,8,14,8,2,0,15,1,1,0,0,0,1,0,0
18895,178.0,111.0,87.0,13.692307692307692,4.117977528089888,13.0,27.0,89.0,40,7,25,35,6,14,11,4,4,0,12,3,0,0,0,0,0,1,0
18896,149.0,94.0,72.0,24.833333333333332,3.8926174496644297,6.0,18.0,82.0,21,7,29,37,13,7,4,13,0,0,5,0,2,1,0,0,0,0,0
18897,229.0,151.0,127.0,9.956521739130435,4.729257641921397,23.0,57.0,87.0,50,31,23,42,7,8,19,53,2,0,22,2,3,2,0,0,0,0,0
18898,171.0,105.0,77.0,11.4,3.695906432748538,15.0,12.0,86.0,31,8,25,37,6,7,22,11,0,0,14,3,0,1,0,0,0,0,0
18899,102.0,67.0,50.0,14.571428571428571,3.9019607843137254,7.0,13.0,53.0,12,8,24,28,2,4,4,4,2,0,6,2,0,4,0,1,1,0,0
18900,229.0,128.0,115.0,10.904761904761905,3.903930131004367,21.0,25.0,119.0,30,17,43,52,8,12,15,19,3,1,20,3,0,0,0,0,0,1,0
18901,264.0,139.0,107.0,14.666666666666666,3.662878787878788,18.0,20.0,131.0,38,14,45,62,10,17,19,9,2,0,17,6,1,0,0,0,0,0,0
18902,58.0,37.0,21.0,9.666666666666666,3.5517241379310347,6.0,7.0,34.0,9,3,11,14,5,3,6,3,1,0,5,0,0,0,0,0,0,0,0
18903,77.0,40.0,29.0,38.5,3.1818181818181817,2.0,3.0,48.0,13,4,10,19,2,4,5,4,0,0,1,0,0,0,0,0,0,0,0
18904,278.0,159.0,148.0,13.238095238095237,4.525179856115108,21.0,54.0,102.0,57,14,32,58,8,20,14,42,0,0,20,2,0,0,0,0,0,0,0
18905,130.0,78.0,58.0,16.25,3.6923076923076925,8.0,13.0,66.0,23,5,22,32,5,3,10,4,1,0,7,3,0,0,0,0,0,0,0
18906,89.0,65.0,45.0,14.833333333333334,4.089887640449438,6.0,10.0,38.0,14,10,18,20,2,5,6,3,0,0,5,1,3,2,0,0,0,1,0
18907,271.0,176.0,157.0,7.970588235294118,4.416974169741698,34.0,55.0,110.0,55,24,48,59,11,16,19,27,6,0,33,17,1,6,0,0,0,1,0
18908,270.0,124.0,118.0,13.5,3.596296296296296,20.0,19.0,148.0,50,12,43,67,14,13,23,9,4,0,19,0,0,0,0,0,0,0,0
18909,87.0,69.0,39.0,14.5,4.172413793103448,6.0,13.0,44.0,17,1,9,23,3,4,6,9,3,0,5,2,0,1,0,0,0,0,0
18910,211.0,149.0,110.0,17.583333333333332,4.04739336492891,12.0,25.0,99.0,38,14,24,48,16,22,15,3,0,0,11,18,0,3,0,0,0,0,0
18911,71.0,43.0,31.0,23.666666666666668,3.563380281690141,3.0,8.0,35.0,12,4,14,21,1,2,3,0,1,0,2,0,0,0,0,0,0,0,0
18912,131.0,86.0,63.0,11.909090909090908,3.763358778625954,11.0,12.0,64.0,20,11,20,27,7,14,10,6,0,0,10,0,0,0,0,0,0,0,0
18913,61.0,46.0,27.0,10.166666666666666,3.80327868852459,6.0,7.0,31.0,14,1,10,13,2,0,6,8,0,0,5,3,0,0,0,0,0,0,0
18914,213.0,104.0,102.0,17.75,4.112676056338028,12.0,29.0,99.0,32,15,34,58,6,9,16,38,0,1,11,0,0,0,0,0,0,0,0
18915,212.0,122.0,104.0,10.6,3.9245283018867925,20.0,17.0,97.0,27,14,37,53,14,22,15,9,1,0,19,8,1,0,0,0,0,0,0
18916,63.0,47.0,38.0,9.0,4.603174603174603,7.0,14.0,25.0,18,2,5,13,2,4,7,11,0,0,6,4,0,0,0,0,0,0,0
18917,165.0,112.0,88.0,20.625,4.0181818181818185,8.0,17.0,77.0,21,12,18,36,4,10,13,31,3,0,7,12,1,3,0,0,1,1,0
18919,172.0,100.0,83.0,24.571428571428573,4.25,7.0,26.0,76.0,27,16,22,33,6,9,12,19,0,0,6,9,1,0,0,0,1,0,0
18920,62.0,47.0,28.0,10.333333333333334,4.17741935483871,6.0,12.0,32.0,16,4,7,12,3,0,6,0,0,0,5,0,0,0,0,0,0,0,0
