Kincaid,ARI,Coleman_Liau,LIX,Flesch_Reading_Ease,Gunning_Fog,SMOG,RIX,Dale_Chall,characters_word,syll_word,wordtypes,words_sentence,words,sentences,sentences_paragraph,complex_words,type_token_ratio,characters,syllables,paragraphs,long_words,complex_dc,tobeverb,auxverb,conjunction,pronoun,preposition,nominalization
5.6,5.9,4.12,28.34,86.94,7.87,6.9,1.57,6.77,3.482269503546099,1.0567375886524824,75.0,20.142857142857142,141.0,7.0,7.0,8.0,0.900709219858156,491.0,149.0,1.0,11.0,6.77,7,0,8,22,6,8
4.8,4.7,5.44,27.69,83.66,6.6,7.7,1.73,6.71,3.8025477707006368,1.1719745222929936,95.0,14.272727272727273,157.0,11.0,11.0,14.0,0.910828025477707,597.0,184.0,1.0,20.0,6.71,7,4,6,15,20,9
6.5,6.0,3.37,32.16,84.61,8.16,3.1,1.8,6.35,3.4128440366972477,1.128440366972477,62.0,27.25,109.0,4.0,4.0,8.0,0.9357798165137615,372.0,123.0,1.0,9.0,6.35,7,1,6,18,10,5
3.6,3.6,4.5,25.14,86.91,4.56,5.8,1.0,7.05,3.4973821989528795,1.0654450261780104,190.0,14.148148148148149,382.0,27.0,27.0,35.0,0.819371727748691,1336.0,407.0,1.0,35.0,7.05,12,5,13,43,34,19
8.2,8.3,5.34,36.08,74.83,10.26,8.8,2.86,6.89,3.753086419753086,1.2098765432098766,80.0,27.0,162.0,6.0,6.0,15.0,0.9382716049382716,608.0,196.0,1.0,20.0,6.89,9,1,5,20,14,10
5.2,4.7,3.25,27.5,88.06,7.47,6.5,1.43,6.07,3.308550185873606,1.0817843866171004,125.0,19.214285714285715,269.0,14.0,14.0,15.0,0.8847583643122676,890.0,291.0,1.0,20.0,6.07,17,2,12,45,18,6
2.9,2.3,1.91,19.95,99.57,5.6,3.1,0.67,6.02,3.136842105263158,0.9947368421052631,88.0,15.833333333333334,190.0,12.0,12.0,7.0,0.8842105263157894,596.0,189.0,1.0,8.0,6.02,5,0,11,22,20,2
3.3,3.3,4.43,28.77,87.52,5.85,7.6,1.4,6.32,3.581818181818182,1.1272727272727272,76.0,11.0,110.0,10.0,10.0,9.0,0.8363636363636363,394.0,124.0,1.0,14.0,6.32,4,0,3,10,7,6
7.9,8.6,6.5,37.67,75.54,9.35,0.0,3.5,6.93,3.9545454545454546,1.25,35.0,22.0,44.0,2.0,2.0,5.0,0.9545454545454546,174.0,55.0,1.0,7.0,6.93,3,0,0,3,7,3
7.9,8.8,4.94,33.02,80.96,9.93,6.7,2.0,6.93,3.6171875,1.1328125,81.0,25.6,128.0,5.0,5.0,10.0,0.9375,463.0,145.0,1.0,10.0,6.93,2,0,5,17,16,2
4.0,2.2,1.73,21.39,91.31,5.88,6.3,1.06,6.19,3.05859375,1.0234375,98.0,13.473684210526315,256.0,19.0,19.0,10.0,0.859375,783.0,262.0,1.0,17.0,6.19,8,0,19,51,15,11
5.6,5.2,4.92,27.75,81.53,6.76,6.6,1.73,6.48,3.6923076923076925,1.1593406593406594,115.0,15.166666666666666,182.0,12.0,12.0,11.0,0.9120879120879121,672.0,211.0,1.0,19.0,6.48,14,2,5,21,18,8
3.6,1.9,1.9,17.32,92.22,5.38,5.3,0.5,6.54,3.24,1.05,109.0,14.285714285714286,200.0,14.0,14.0,11.0,0.905,648.0,210.0,1.0,7.0,6.54,12,1,6,35,15,5
6.6,5.2,2.44,26.35,84.3,8.93,6.4,1.17,6.06,3.257575757575758,1.0833333333333333,75.0,22.0,132.0,6.0,6.0,6.0,0.9393939393939394,430.0,143.0,1.0,7.0,6.06,6,2,6,21,15,4
4.0,3.7,3.24,24.62,91.31,5.93,5.8,0.93,6.69,3.1923076923076925,1.0299145299145298,112.0,15.6,234.0,15.0,15.0,19.0,0.8247863247863247,747.0,241.0,1.0,15.0,6.69,13,0,10,34,8,4
6.1,5.8,4.64,30.59,80.31,6.93,6.0,2.0,7.43,3.5,1.0884955752212389,139.0,25.11111111111111,226.0,9.0,9.0,22.0,0.8672566371681416,791.0,246.0,1.0,26.0,7.43,12,3,5,42,13,14
3.6,2.7,2.31,23.72,92.22,5.37,6.1,1.0,6.23,3.1877729257641922,1.0218340611353711,91.0,19.083333333333332,229.0,12.0,12.0,14.0,0.8471615720524017,730.0,234.0,1.0,15.0,6.23,14,2,7,24,4,12
6.1,5.6,2.16,31.29,91.14,8.92,3.1,1.75,7.23,3.1914893617021276,1.0425531914893618,50.0,23.5,94.0,4.0,4.0,4.0,0.9468085106382979,300.0,98.0,1.0,7.0,7.23,5,0,3,18,10,4
5.2,6.0,5.62,28.61,82.65,6.2,8.0,1.68,6.29,3.4550898203592815,1.0508982035928143,136.0,16.7,334.0,20.0,20.0,20.0,0.7964071856287425,1154.0,351.0,1.0,33.0,6.29,16,1,18,24,14,17
4.0,4.2,5.14,26.91,85.69,5.31,6.0,1.5,5.62,3.76,1.18,37.0,12.5,50.0,4.0,4.0,3.0,0.88,188.0,59.0,1.0,6.0,5.62,1,0,0,5,6,4
3.9,3.5,4.27,29.45,86.1,4.45,6.1,1.44,7.22,3.475982532751092,1.0786026200873362,129.0,10.904761904761905,229.0,21.0,21.0,22.0,0.834061135371179,796.0,247.0,1.0,27.0,7.22,7,2,8,29,18,8
4.3,3.7,2.09,26.25,95.71,7.12,6.0,1.25,5.63,3.2666666666666666,1.08,43.0,18.75,75.0,4.0,4.0,2.0,0.9466666666666667,245.0,81.0,1.0,5.0,5.63,5,1,2,12,5,2
5.4,4.5,4.34,27.6,82.14,6.35,8.2,1.9,5.66,3.54320987654321,1.1296296296296295,75.0,16.2,162.0,10.0,10.0,7.0,0.8950617283950617,574.0,183.0,1.0,19.0,5.66,16,12,2,24,21,10
53.6,66.1,6.35,150.32,-43.22,55.78,0.0,16.0,12.2,3.693877551020408,1.2108843537414966,68.0,147.0,147.0,1.0,1.0,10.0,0.9387755102040817,543.0,178.0,1.0,16.0,12.2,11,1,14,20,10,6
4.5,3.4,3.76,24.51,84.37,5.27,6.4,1.36,5.99,3.390547263681592,1.072139303482587,160.0,14.357142857142858,402.0,28.0,28.0,18.0,0.8557213930348259,1363.0,431.0,1.0,38.0,5.99,13,1,8,50,45,18
1.8,1.0,1.31,19.52,102.2,4.56,3.1,0.71,5.78,3.1444444444444444,0.9666666666666667,91.0,12.857142857142858,180.0,14.0,14.0,5.0,0.8888888888888888,566.0,174.0,1.0,10.0,5.78,8,0,6,34,18,7
4.0,3.1,4.21,26.69,85.89,6.17,7.4,1.5,7.31,3.5697674418604652,1.1395348837209303,103.0,12.285714285714286,172.0,14.0,14.0,17.0,0.877906976744186,614.0,196.0,1.0,21.0,7.31,11,1,8,20,14,8
3.3,2.5,3.62,22.5,87.72,4.82,7.0,0.95,6.89,3.4219409282700424,1.0928270042194093,128.0,9.115384615384615,237.0,26.0,26.0,22.0,0.8312236286919831,811.0,259.0,1.0,21.0,6.89,13,2,6,31,18,9
5.2,4.7,4.57,27.38,82.54,6.27,6.9,1.67,7.69,3.489795918367347,1.1156462585034013,80.0,16.333333333333332,147.0,9.0,9.0,14.0,0.8639455782312925,513.0,164.0,1.0,15.0,7.69,6,0,7,26,8,4
5.0,5.1,5.73,29.43,83.15,7.03,8.5,1.9,6.59,3.7401315789473686,1.180921052631579,147.0,15.2,304.0,20.0,20.0,25.0,0.8881578947368421,1137.0,359.0,1.0,38.0,6.59,14,4,3,38,33,14
3.1,4.2,5.49,31.07,93.64,4.6,3.1,2.25,5.92,3.88,1.14,31.0,12.5,50.0,4.0,4.0,4.0,0.92,194.0,57.0,1.0,9.0,5.92,1,1,1,7,4,6
4.9,5.0,5.15,29.2,83.46,6.35,7.3,1.76,6.68,3.7098039215686276,1.1294117647058823,129.0,15.9375,255.0,16.0,16.0,19.0,0.8823529411764706,946.0,288.0,1.0,31.0,6.68,14,1,11,36,23,23
5.0,4.3,3.13,27.89,88.67,6.56,5.8,1.89,6.48,3.3680981595092025,1.098159509202454,94.0,23.285714285714285,163.0,7.0,7.0,8.0,0.9079754601226994,549.0,179.0,1.0,17.0,6.48,14,3,7,29,10,3
3.9,2.6,3.29,21.64,86.1,4.5,5.3,0.79,7.08,3.347945205479452,1.0575342465753426,179.0,13.518518518518519,365.0,27.0,27.0,35.0,0.8438356164383561,1222.0,386.0,1.0,28.0,7.08,12,2,13,54,22,15
3.0,1.1,1.72,20.16,93.85,5.03,5.3,0.71,7.0,3.2528735632183907,1.0459770114942528,55.0,12.428571428571429,87.0,7.0,7.0,6.0,0.9080459770114943,283.0,91.0,1.0,5.0,7.0,9,1,3,13,3,2
2.1,1.3,2.35,24.63,96.08,3.64,3.1,1.27,6.14,3.455357142857143,1.0625,60.0,11.2,112.0,10.0,10.0,9.0,0.8928571428571429,387.0,119.0,1.0,16.0,6.14,2,2,2,24,8,6
3.6,1.6,1.03,23.18,92.32,6.3,7.2,1.13,7.37,2.903225806451613,0.9516129032258065,63.0,8.857142857142858,124.0,14.0,14.0,8.0,0.8225806451612904,360.0,118.0,1.0,9.0,7.37,8,4,0,20,15,6
9.5,10.5,5.58,38.12,71.58,10.42,6.2,3.0,6.96,3.5566502463054186,1.0738916256157636,81.0,33.833333333333336,203.0,6.0,6.0,12.0,0.8571428571428571,722.0,218.0,1.0,22.0,6.96,9,2,11,39,3,17
3.7,2.3,3.22,21.94,86.6,4.7,6.4,1.0,6.54,3.4113475177304964,1.0957446808510638,154.0,11.28,282.0,25.0,25.0,23.0,0.8617021276595744,962.0,309.0,1.0,25.0,6.54,10,0,9,40,17,10
39.5,48.5,6.52,119.65,-6.68,40.8,0.0,13.0,10.4,3.8317757009345796,1.1962616822429906,60.0,107.0,107.0,1.0,1.0,5.0,0.9532710280373832,410.0,128.0,1.0,15.0,10.4,1,2,1,23,11,9
5.6,5.4,4.57,29.34,81.73,5.96,5.8,1.58,6.11,3.3079096045197742,1.0282485875706215,157.0,17.7,354.0,20.0,20.0,20.0,0.7994350282485876,1171.0,364.0,1.0,30.0,6.11,16,2,4,42,31,9
5.8,5.7,5.09,33.09,75.81,5.42,6.9,1.86,8.24,3.3947368421052633,1.043859649122807,73.0,19.0,114.0,6.0,6.0,15.0,0.7631578947368421,387.0,119.0,1.0,15.0,8.24,4,0,2,12,8,7
5.0,3.7,2.43,22.63,88.47,6.64,3.1,0.43,5.62,3.2217898832684826,1.046692607003891,120.0,19.76923076923077,257.0,13.0,13.0,9.0,0.9027237354085603,828.0,269.0,1.0,6.0,5.62,25,4,7,35,30,2
4.9,3.1,3.0,24.23,83.46,6.11,7.0,1.18,7.23,3.311377245508982,1.1317365269461077,94.0,15.181818181818182,167.0,11.0,11.0,17.0,0.8682634730538922,553.0,189.0,1.0,13.0,7.23,9,1,5,31,15,5
3.7,1.9,2.41,23.09,86.5,4.61,6.6,1.05,6.6,3.246268656716418,1.0634328358208955,120.0,12.761904761904763,268.0,21.0,21.0,22.0,0.8395522388059702,870.0,285.0,1.0,23.0,6.6,8,3,11,45,22,6
3.9,3.5,3.47,25.41,91.41,5.73,6.3,1.26,5.87,3.364902506963788,1.0779944289693593,156.0,16.318181818181817,359.0,22.0,22.0,15.0,0.8774373259052924,1208.0,387.0,1.0,30.0,5.87,27,0,23,57,22,11
7.0,6.4,4.88,29.79,78.08,9.35,9.1,1.9,6.6,3.551219512195122,1.1609756097560975,105.0,18.636363636363637,205.0,11.0,11.0,16.0,0.9024390243902439,728.0,238.0,1.0,19.0,6.6,13,1,6,24,23,11
3.5,4.3,4.67,28.45,87.21,4.97,6.4,1.36,7.43,3.5080459770114945,1.0298850574712644,200.0,12.794117647058824,435.0,34.0,34.0,42.0,0.7862068965517242,1526.0,448.0,1.0,50.0,7.43,26,12,5,37,29,25
5.4,4.0,3.88,29.07,82.14,6.45,7.7,2.06,5.89,3.4690909090909092,1.1418181818181818,109.0,16.176470588235293,275.0,17.0,17.0,19.0,0.8981818181818182,954.0,314.0,1.0,32.0,5.89,14,6,7,41,32,10
2.6,0.8,1.31,21.05,94.86,4.98,6.4,1.0,5.68,3.1203703703703702,1.0185185185185186,61.0,12.0,108.0,9.0,9.0,6.0,0.8611111111111112,337.0,110.0,1.0,8.0,5.68,8,1,2,8,10,3
7.4,8.7,5.11,34.44,82.38,9.22,4.9,2.0,7.83,3.382899628252788,1.0148698884758365,153.0,24.454545454545453,269.0,11.0,11.0,23.0,0.8401486988847584,910.0,273.0,1.0,19.0,7.83,5,1,5,35,27,3
4.9,5.1,4.41,28.57,88.87,7.72,7.2,1.83,6.88,3.509259259259259,1.1203703703703705,69.0,18.0,108.0,6.0,6.0,11.0,0.8981481481481481,379.0,121.0,1.0,11.0,6.88,3,0,3,18,11,5
5.8,5.4,2.27,30.8,91.95,8.6,0.0,2.0,1.8,3.2666666666666666,1.0666666666666667,35.0,22.5,45.0,2.0,2.0,2.0,0.9555555555555556,147.0,48.0,1.0,4.0,1.8,3,0,2,8,3,3
5.4,4.0,4.97,29.61,76.72,5.71,8.3,2.05,6.4,3.6198630136986303,1.1712328767123288,144.0,14.6,292.0,20.0,20.0,28.0,0.863013698630137,1057.0,342.0,1.0,44.0,6.4,21,4,7,34,19,21
5.0,4.8,4.12,31.03,88.67,6.56,3.1,2.4,6.38,3.6091954022988504,1.1494252873563218,52.0,17.4,87.0,5.0,5.0,6.0,0.9425287356321839,314.0,100.0,1.0,12.0,6.38,4,0,2,9,5,4
4.9,4.2,4.34,24.12,83.56,5.92,8.2,1.33,7.36,3.489051094890511,1.1532846715328466,93.0,15.222222222222221,137.0,9.0,9.0,14.0,0.8613138686131386,478.0,158.0,1.0,12.0,7.36,5,0,5,16,10,10
4.6,2.6,3.68,24.07,78.85,4.83,7.2,1.38,7.05,3.460674157303371,1.146067415730337,60.0,9.88888888888889,89.0,9.0,9.0,9.0,0.8426966292134831,308.0,102.0,1.0,11.0,7.05,7,1,2,8,5,6
12.3,14.2,6.63,49.14,64.07,14.29,10.0,4.78,7.25,3.7476635514018692,1.1962616822429906,150.0,35.666666666666664,321.0,9.0,9.0,27.0,0.9065420560747663,1203.0,384.0,1.0,43.0,7.25,16,3,12,44,23,21
3.9,3.0,3.3,21.02,91.41,5.48,5.5,1.0,6.24,3.477272727272727,1.1590909090909092,57.0,14.666666666666666,88.0,6.0,6.0,5.0,0.9318181818181818,306.0,102.0,1.0,6.0,6.24,4,0,5,10,8,2
4.8,4.9,4.29,26.83,88.97,7.34,8.0,1.64,6.58,3.5412371134020617,1.1391752577319587,114.0,17.636363636363637,194.0,11.0,11.0,14.0,0.9123711340206185,687.0,221.0,1.0,18.0,6.58,8,0,6,20,17,8
3.4,3.6,3.81,26.19,92.73,5.42,6.9,1.29,6.07,3.3142857142857145,1.0095238095238095,67.0,15.0,105.0,7.0,7.0,6.0,0.8285714285714286,348.0,106.0,1.0,9.0,6.07,3,0,3,14,14,3
5.2,4.8,4.11,27.62,82.75,6.1,6.0,1.25,6.31,3.261648745519713,1.017921146953405,131.0,21.46153846153846,279.0,13.0,13.0,16.0,0.7992831541218638,910.0,284.0,1.0,21.0,6.31,9,2,9,27,24,11
10.0,11.1,4.66,39.47,75.68,12.23,8.2,2.6,7.68,3.425925925925926,1.0802469135802468,86.0,32.4,162.0,5.0,5.0,14.0,0.9012345679012346,555.0,175.0,1.0,13.0,7.68,2,0,10,28,19,6
21.2,24.2,5.76,64.09,41.03,22.73,0.0,5.0,9.81,3.719298245614035,1.2456140350877194,45.0,57.0,57.0,1.0,1.0,7.0,0.9649122807017544,212.0,71.0,1.0,5.0,9.81,3,3,3,8,5,3
5.6,6.5,6.08,29.9,81.63,6.94,7.7,2.06,7.54,3.6058631921824102,1.1172638436482085,162.0,18.058823529411764,307.0,17.0,17.0,30.0,0.8306188925081434,1107.0,343.0,1.0,35.0,7.54,10,2,10,26,26,23
1.9,0.4,1.06,18.46,96.69,4.11,6.3,0.64,6.02,3.1164179104477614,1.017910447761194,154.0,9.852941176470589,335.0,34.0,34.0,19.0,0.8388059701492537,1044.0,341.0,1.0,19.0,6.02,17,4,11,54,18,5
4.1,3.8,4.33,26.51,85.59,5.25,6.4,1.32,6.94,3.4401913875598087,1.0454545454545454,195.0,13.933333333333334,418.0,30.0,30.0,29.0,0.8229665071770335,1438.0,437.0,1.0,42.0,6.94,19,2,6,62,38,15
3.1,2.8,3.4,28.79,93.44,4.68,6.7,1.9,5.43,3.523076923076923,1.123076923076923,59.0,13.0,130.0,10.0,10.0,3.0,0.9,458.0,146.0,1.0,19.0,5.43,6,1,8,23,11,15
7.2,6.9,3.37,34.5,82.99,9.53,8.2,2.6,7.02,3.3008130081300813,1.08130081300813,70.0,17.571428571428573,123.0,7.0,7.0,7.0,0.8943089430894309,406.0,133.0,1.0,13.0,7.02,4,0,9,19,7,6
3.2,1.8,2.25,18.4,93.34,5.1,5.8,0.72,5.86,3.144578313253012,1.036144578313253,118.0,12.45,249.0,20.0,20.0,16.0,0.8514056224899599,783.0,258.0,1.0,13.0,5.86,12,2,12,33,21,5
5.6,4.7,4.34,29.85,81.53,6.04,6.6,2.0,6.08,3.514705882352941,1.1176470588235294,80.0,17.0,136.0,8.0,8.0,8.0,0.8897058823529411,478.0,152.0,1.0,16.0,6.08,5,0,3,19,12,7
7.8,7.9,7.42,42.5,70.63,7.0,0.0,4.5,7.21,4.135135135135135,1.2972972972972974,30.0,18.5,37.0,2.0,2.0,6.0,0.9459459459459459,153.0,48.0,1.0,9.0,7.21,1,0,2,4,5,4
2.4,1.1,0.97,16.68,100.78,5.12,5.1,0.5,5.97,3.0789473684210527,0.9824561403508771,60.0,14.25,114.0,8.0,8.0,3.0,0.8947368421052632,351.0,112.0,1.0,4.0,5.97,9,3,5,22,7,0
6.8,6.8,4.18,28.94,84.0,9.03,6.4,1.67,5.93,3.590909090909091,1.121212121212121,42.0,33.0,66.0,2.0,2.0,3.0,0.9545454545454546,237.0,74.0,1.0,5.0,5.93,4,0,6,7,3,1
2.9,2.9,3.84,24.75,88.74,3.83,5.7,0.96,7.84,3.433333333333333,1.0041666666666667,137.0,9.6,240.0,25.0,25.0,23.0,0.7958333333333333,824.0,241.0,1.0,23.0,7.84,8,4,5,34,17,5
3.5,3.1,3.92,22.1,87.11,4.26,7.2,0.9,6.91,3.427350427350427,1.0854700854700854,62.0,11.7,117.0,10.0,10.0,9.0,0.8205128205128205,401.0,127.0,1.0,9.0,6.91,2,0,3,12,5,3
5.3,5.6,4.46,27.44,87.76,8.08,7.2,1.5,6.78,3.539473684210526,1.131578947368421,52.0,19.0,76.0,4.0,4.0,6.0,0.9078947368421053,269.0,86.0,1.0,6.0,6.78,7,1,1,8,5,4
10.8,10.7,4.19,39.75,68.13,12.03,8.5,2.75,7.97,3.285171102661597,1.0836501901140685,130.0,32.875,263.0,8.0,8.0,21.0,0.8593155893536122,864.0,285.0,1.0,22.0,7.97,17,2,2,41,19,10
2.6,2.6,3.51,24.59,94.86,5.1,6.0,1.5,5.5,3.4270833333333335,1.0625,43.0,8.727272727272727,96.0,11.0,11.0,6.0,0.8541666666666666,329.0,102.0,1.0,12.0,5.5,4,0,10,16,7,7
7.6,7.9,4.07,32.68,81.77,9.28,5.7,2.0,6.83,3.4682539682539684,1.0714285714285714,73.0,25.2,126.0,5.0,5.0,7.0,0.9206349206349206,437.0,135.0,1.0,11.0,6.83,8,1,6,26,10,6
3.3,1.9,2.48,26.29,93.14,4.8,5.3,1.43,6.11,3.3225806451612905,1.064516129032258,54.0,13.285714285714286,93.0,7.0,7.0,5.0,0.9032258064516129,309.0,99.0,1.0,10.0,6.11,2,0,5,16,6,6
5.2,3.3,3.01,27.23,82.54,6.04,7.4,1.43,7.05,3.2831858407079646,1.1061946902654867,69.0,14.125,113.0,8.0,8.0,7.0,0.8761061946902655,371.0,125.0,1.0,10.0,7.05,6,0,2,13,10,4
2.3,3.4,4.5,22.01,95.57,4.39,6.6,1.07,6.19,3.510028653295129,1.0343839541547277,156.0,11.633333333333333,349.0,30.0,30.0,21.0,0.828080229226361,1225.0,361.0,1.0,32.0,6.19,7,2,12,41,21,17
14.2,14.5,2.74,47.5,64.72,16.0,0.0,2.5,6.61,3.292682926829268,1.146341463414634,46.0,41.0,82.0,2.0,2.0,4.0,0.975609756097561,270.0,94.0,1.0,5.0,6.61,5,0,4,13,9,3
8.4,8.8,5.92,36.39,74.42,10.23,9.3,2.92,6.77,3.8051948051948052,1.198051948051948,149.0,23.692307692307693,308.0,13.0,13.0,22.0,0.9318181818181818,1172.0,369.0,1.0,38.0,6.77,26,7,14,49,25,19
1.7,0.2,1.41,26.59,97.09,3.79,5.5,1.39,5.23,3.244047619047619,1.0833333333333333,60.0,9.333333333333334,168.0,18.0,18.0,10.0,0.8690476190476191,545.0,182.0,1.0,25.0,5.23,13,0,0,23,16,16
6.0,4.9,4.35,24.56,80.72,7.62,7.6,1.25,6.29,3.568345323741007,1.1798561151079137,79.0,17.375,139.0,8.0,8.0,10.0,0.9136690647482014,496.0,164.0,1.0,10.0,6.29,5,1,3,13,12,6
4.4,3.4,3.35,25.89,84.68,5.36,5.5,1.17,7.3,3.119565217391304,0.9891304347826086,56.0,15.333333333333334,92.0,6.0,6.0,11.0,0.782608695652174,287.0,91.0,1.0,7.0,7.3,5,1,3,9,4,4
3.5,3.1,3.58,25.56,92.42,6.51,7.0,1.55,6.3,3.5294117647058822,1.1176470588235294,94.0,13.909090909090908,153.0,11.0,11.0,10.0,0.9150326797385621,540.0,171.0,1.0,17.0,6.3,4,2,3,23,13,9
5.1,3.1,2.95,23.08,82.95,6.73,7.4,1.0,6.95,3.3425925925925926,1.1388888888888888,64.0,15.428571428571429,108.0,7.0,7.0,6.0,0.8888888888888888,361.0,123.0,1.0,7.0,6.95,4,0,3,18,10,3
5.3,3.2,4.1,28.75,77.13,5.53,8.2,1.6,6.54,3.5176470588235293,1.1803921568627451,126.0,12.75,255.0,20.0,20.0,21.0,0.8666666666666667,897.0,301.0,1.0,32.0,6.54,16,3,13,31,22,11
9.5,9.8,5.69,36.06,71.58,10.67,7.4,2.67,6.99,3.836909871244635,1.201716738197425,119.0,233.0,233.0,1.0,1.0,20.0,0.9613733905579399,894.0,280.0,1.0,24.0,6.99,7,0,9,24,21,9
3.8,2.5,3.22,22.09,86.4,4.65,6.6,1.09,6.44,3.3694029850746268,1.0671641791044777,126.0,12.181818181818182,268.0,22.0,22.0,23.0,0.8470149253731343,903.0,286.0,1.0,24.0,6.44,13,3,8,32,19,7
1.6,0.8,1.66,17.78,102.91,4.46,5.3,0.52,5.71,3.185770750988142,1.0197628458498025,115.0,11.5,253.0,22.0,22.0,9.0,0.8893280632411067,806.0,258.0,1.0,11.0,5.71,14,4,12,50,24,6
5.1,4.8,5.7,23.49,72.12,4.56,6.9,1.29,7.23,3.4594594594594597,1.0945945945945945,44.0,8.222222222222221,74.0,9.0,9.0,10.0,0.7297297297297297,256.0,81.0,1.0,9.0,7.23,1,2,1,5,7,5
5.1,5.5,6.3,33.69,77.43,5.93,7.9,1.78,7.53,3.670967741935484,1.1161290322580646,172.0,14.090909090909092,310.0,22.0,22.0,34.0,0.8032258064516129,1138.0,346.0,1.0,44.0,7.53,11,1,8,31,22,20
5.1,6.3,5.5,26.97,82.95,6.11,7.4,1.79,5.71,3.3203125,0.95703125,90.0,6.095238095238095,256.0,42.0,42.0,11.0,0.75,850.0,245.0,1.0,27.0,5.71,18,2,8,18,21,15
3.8,2.6,1.62,22.51,97.13,6.87,6.0,0.88,6.02,3.2028985507246377,1.0507246376811594,77.0,17.25,138.0,8.0,8.0,3.0,0.9492753623188406,442.0,145.0,1.0,7.0,6.02,12,1,6,26,10,2
8.3,9.0,4.36,33.73,79.94,10.0,3.1,2.0,7.28,3.392857142857143,1.1,84.0,28.0,140.0,5.0,5.0,14.0,0.8928571428571429,475.0,154.0,1.0,10.0,7.28,4,1,7,16,9,7
2.8,1.0,2.45,18.44,88.94,4.82,6.4,0.67,7.72,3.490566037735849,1.169811320754717,36.0,8.833333333333334,53.0,6.0,6.0,7.0,0.8867924528301887,185.0,62.0,1.0,4.0,7.72,1,0,0,7,5,2
5.6,7.4,7.18,37.25,81.73,6.41,6.4,3.17,7.02,3.816901408450704,1.107981220657277,108.0,17.75,213.0,12.0,12.0,17.0,0.8403755868544601,813.0,236.0,1.0,38.0,7.02,12,1,5,17,22,25
7.5,6.6,3.08,31.7,81.97,9.2,0.0,2.0,6.49,3.306122448979592,1.1224489795918366,35.0,24.5,49.0,2.0,2.0,3.0,0.9387755102040817,162.0,55.0,1.0,4.0,6.49,4,0,4,9,1,3
5.8,5.5,4.58,27.22,81.02,6.61,6.2,1.19,7.02,3.3964194373401533,1.0588235294117647,184.0,23.0,391.0,17.0,17.0,30.0,0.8363171355498721,1328.0,414.0,1.0,28.0,7.02,20,4,19,46,28,12
40.7,50.6,4.03,117.31,1.11,44.76,0.0,6.0,10.56,3.4,1.0956521739130434,59.0,115.0,115.0,1.0,1.0,4.0,0.9652173913043478,391.0,126.0,1.0,7.0,10.56,4,0,8,10,18,4
7.3,8.4,7.08,36.54,77.27,9.1,8.5,3.11,7.04,3.9893048128342246,1.2299465240641712,105.0,20.77777777777778,187.0,9.0,9.0,16.0,0.93048128342246,746.0,230.0,1.0,28.0,7.04,17,4,7,19,20,18
8.8,9.9,4.77,38.96,78.62,10.52,3.1,2.33,6.34,3.5764705882352943,1.1411764705882352,50.0,28.333333333333332,85.0,3.0,3.0,3.0,0.9294117647058824,304.0,97.0,1.0,7.0,6.34,1,0,4,18,10,5
4.4,2.2,2.6,21.52,84.68,4.8,3.1,1.0,5.74,3.305263157894737,1.1263157894736842,57.0,13.571428571428571,95.0,7.0,7.0,5.0,0.8842105263157894,314.0,107.0,1.0,7.0,5.74,4,2,3,15,3,3
3.0,4.0,3.82,24.38,99.26,5.72,5.0,1.44,6.67,3.4482758620689653,1.0206896551724138,94.0,16.11111111111111,145.0,9.0,9.0,8.0,0.8896551724137931,500.0,148.0,1.0,13.0,6.67,1,1,5,19,17,4
6.2,8.0,8.51,37.23,69.18,5.9,7.4,2.31,7.9,3.836283185840708,1.0973451327433628,115.0,20.545454545454547,226.0,11.0,11.0,27.0,0.7477876106194691,867.0,248.0,1.0,39.0,7.9,8,1,6,18,19,15
5.6,5.8,3.94,23.48,87.05,7.2,6.0,1.0,8.26,3.3493975903614457,1.0,63.0,20.75,83.0,4.0,4.0,5.0,0.8674698795180723,278.0,83.0,1.0,4.0,8.26,2,1,0,11,6,4
5.6,6.1,4.35,28.49,87.05,7.69,7.4,1.89,6.19,3.4945054945054945,1.0934065934065933,94.0,20.22222222222222,182.0,9.0,9.0,11.0,0.8901098901098901,636.0,199.0,1.0,17.0,6.19,18,4,3,24,16,12
3.5,3.3,1.55,22.28,92.53,5.04,5.3,0.71,6.95,2.593984962406015,0.7744360902255639,65.0,8.3125,133.0,16.0,16.0,10.0,0.6616541353383458,345.0,103.0,1.0,5.0,6.95,3,2,3,14,10,3
2.1,4.5,3.18,22.28,90.77,3.51,5.5,0.67,5.25,2.8225806451612905,0.7580645161290323,31.0,3.6470588235294117,62.0,17.0,17.0,3.0,0.5806451612903226,175.0,47.0,1.0,4.0,5.25,2,2,2,4,4,3
4.8,5.5,7.69,36.72,78.45,5.97,7.6,2.38,7.36,4.244186046511628,1.2790697674418605,55.0,10.75,86.0,8.0,8.0,11.0,0.9069767441860465,365.0,110.0,1.0,19.0,7.36,3,1,1,3,10,10
3.8,3.2,2.89,29.08,91.61,5.57,6.5,1.59,6.16,3.1941391941391943,1.032967032967033,123.0,16.058823529411764,273.0,17.0,17.0,17.0,0.8424908424908425,872.0,282.0,1.0,27.0,6.16,12,0,9,38,30,13
